AM: Group Activity types for Confirmation


MANDT	 WERKS	 ZREPTP	 LEARR	 GRUND	 ZCOLNR	 ZCOLNR2	 ZCOLNR3	 ZCOLNR4	 ZCOLNR5
X	 X	 X	 X	 X	 	 	 	 	
MANDT-CLNT(3)	 WERKS-CHAR(4)	 CHAR50-CHAR(50)	 LSTAR-CHAR(6)	 CO_AGRND-CHAR(4)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM044	 0004	 014	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM044	 0005	 014	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM044	 0006	 014	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM044	 0007	 014	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM044	 0008	 014	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM049	 	 015	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM050	 	 016	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZAM051	 	 017	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 	 018	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0001	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0002	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0003	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0004	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0005	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0006	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0007	 019	 	 	 	
100	 CN71	 TIME REPORT CONSOLIDATED	 ZNP028	 0008	 019	 	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM001	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM010	 	 011	 	 	 	
100	 CPRA	 HR REPORT	 ZAM010	 0009	 010	 	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 	 003	 001	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0001	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0002	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0003	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0004	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0024	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0025	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0026	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM025	 0027	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZAM026	 	 012	 	 	 	
100	 CPRA	 HR REPORT	 ZAM026	 0007	 012	 	 	 	
100	 CPRA	 HR REPORT	 ZAM039	 0008	 013	 	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP002	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP003	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP004	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP005	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP006	 	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP007	 	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP007	 0010	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP007	 0011	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP008	 	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0013	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0014	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0015	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0017	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0019	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0020	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0021	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP009	 0022	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP010	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP011	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP013	 	 004	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP014	 	 011	 	 	 	
100	 CPRA	 HR REPORT	 ZNP014	 0029	 010	 	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0001	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0002	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0003	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0004	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0024	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0025	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0026	 006	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP015	 0027	 007	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 	 002	 001	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0001	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0002	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0003	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0004	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0024	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0025	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0026	 008	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP016	 0027	 009	 005	 	 	
100	 CPRA	 HR REPORT	 ZNP019	 	 012	 	 	 	
100	 CPRA	 HR REPORT	 ZNP019	 0028	 012	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM001	 0001	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM001	 0002	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM001	 0003	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM001	 0004	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM010	 0009	 009	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM025	 0001	 102	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM025	 0002	 103	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM025	 0003	 104	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM025	 0004	 105	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM026	 	 007	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM026	 0007	 006	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM039	 	 008	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZAM039	 0008	 008	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP002	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP002	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP002	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP002	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP003	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP003	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP003	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP003	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP004	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP004	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP004	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP004	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP005	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP005	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP005	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP005	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP006	 	 014	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP007	 	 015	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP007	 0010	 011	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP007	 0011	 012	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP007	 0012	 013	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP008	 	 001	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0013	 019	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0014	 020	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0015	 100	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0017	 010	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0019	 016	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0020	 017	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0021	 018	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP009	 0022	 101	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP011	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP011	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP011	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP011	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP013	 	 106	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP014	 0029	 009	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP015	 0024	 002	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP015	 0025	 003	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP015	 0026	 004	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP015	 0027	 005	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP016	 0024	 102	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP016	 0025	 103	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP016	 0026	 104	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP016	 0027	 105	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP019	 	 007	 	 	 	
100	 CPRA	 SALARY-REPORT	 ZNP019	 0028	 006	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM001	 	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM001	 0001	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM001	 0002	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM001	 0003	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM001	 0004	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM012	 	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM012	 0001	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM012	 0002	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM012	 0003	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM012	 0004	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM025	 	 110	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM025	 0001	 110	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM025	 0002	 110	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM025	 0003	 110	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM025	 0004	 110	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM034	 	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM034	 0001	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM034	 0002	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM034	 0003	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZAM034	 0004	 100	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP003	 	 120	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP005	 	 130	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP005	 0021	 130	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP005	 0022	 130	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP005	 0023	 130	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP006	 	 140	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP007	 	 150	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP011	 	 160	 	 	 	
100	 ESAA	 HORAS TECNICOS	 ZNP012	 	 170	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM001	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM001	 0001	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM001	 0003	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM001	 0004	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM001	 0008	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM010	 	 005	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM010	 0005	 006	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0014	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0015	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0016	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0017	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0018	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM020	 0019	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM025	 	 009	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM025	 0001	 009	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM025	 0003	 009	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM025	 0004	 009	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM025	 0008	 009	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM026	 	 001	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM026	 0006	 011	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 0001	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 0002	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 0003	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 0004	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM034	 0008	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM037	 	 003	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM037	 0010	 002	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 0001	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 0002	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 0003	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 0004	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM044	 0008	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM045	 	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM086	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM086	 0001	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM086	 0003	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM086	 0004	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM086	 0008	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM098	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZAM099	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP003	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP003	 0009	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP005	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP005	 0021	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP005	 0022	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP005	 0023	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP006	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP007	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP011	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP012	 	 008	 010	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP014	 	 005	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP014	 0005	 006	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP017	 	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP017	 0011	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP017	 0012	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP017	 0013	 004	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP019	 	 001	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP019	 0006	 011	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP020	 	 003	 	 	 	
100	 ESAA	 LIQUIDACION GASTOS	 ZNP020	 0010	 002	 	 	 	
100	 GBAA	 HR REPORT	 ZAM001	 	 001	 	 	 	
100	 GBAA	 HR REPORT	 ZAM002	 	 003	 	 	 	
100	 GBAA	 HR REPORT	 ZAM003	 	 004	 	 	 	
100	 GBAA	 HR REPORT	 ZAM004	 	 002	 	 	 	
100	 GBAA	 HR REPORT	 ZAM005	 	 003	 	 	 	
100	 GBAA	 HR REPORT	 ZAM006	 	 004	 	 	 	
100	 GBAA	 HR REPORT	 ZAM007	 	 001	 	 	 	
100	 GBAA	 HR REPORT	 ZAM008	 	 003	 	 	 	
100	 GBAA	 HR REPORT	 ZAM009	 	 004	 	 	 	
100	 GBAA	 HR REPORT	 ZAM011	 	 008	 	 	 	
100	 GBAA	 HR REPORT	 ZAM012	 	 008	 	 	 	
100	 GBAA	 HR REPORT	 ZAM013	 	 008	 	 	 	
100	 GBAA	 HR REPORT	 ZAM014	 	 005	 009	 	 	
100	 GBAA	 HR REPORT	 ZAM015	 	 007	 	 	 	
100	 GBAA	 HR REPORT	 ZAM016	 	 005	 	 	 	
100	 GBAA	 HR REPORT	 ZAM017	 	 006	 	 	 	
100	 GBAA	 HR REPORT	 ZAM018	 	 007	 	 	 	
100	 GBAA	 HR REPORT	 ZNP001	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP002	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP003	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP004	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP005	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP006	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP007	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP008	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP009	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP010	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP011	 	 010	 	 	 	
100	 GBAA	 HR REPORT	 ZNP012	 	 010	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 	 001	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0001	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0002	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0003	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0004	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0005	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0006	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0007	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM001	 0008	 002	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 	 003	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0001	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0002	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0003	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0004	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0005	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0006	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0007	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM004	 0008	 004	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 	 005	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0001	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0002	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0003	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0004	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0005	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0006	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0007	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM007	 0008	 006	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 	 007	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0001	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0002	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0003	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0004	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0005	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0006	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0007	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM025	 0008	 008	 	 	 	
100	 HK04	 TIME REPORT	 ZAM026	 	 009	 	 	 	
