Table for profit centre derivation rules


MANDT	 VTWEG	 PGC	 CLASS	 REP_PGC	 REP_GAC	 PRCTR
X	 X	 X	 X	 	 	
MANDT-CLNT(3)	 VTWEG-CHAR(2)	 RKEG_WW007-CHAR(4)	 CHAR4-CHAR(4)	 RKEG_WW007-CHAR(4)	 RKEG_WW006-CHAR(4)	 PRCTR-CHAR(10)
100	 01	 792D	 GIN	 792D	 792I	 792I
100	 01	 792D	 MVI	 792D	 792I	 792I
100	 01	 792E	 	 792E	 792I	 792I
100	 01	 792E	 CPI	 792E	 792I	 792I
100	 01	 792E	 CPVS	 792E	 792I	 792I
100	 01	 792E	 GIN	 792E	 792I	 792I
100	 01	 792E	 MVI	 792E	 792I	 792I
100	 01	 793	 	 793	 79	 0000000079
100	 01	 793	 GIN	 793	 79G	 79G
100	 01	 793	 MVI	 793	 79M	 79M
100	 01	 793A	 	 793A	 793I	 793I
100	 01	 793A	 CPI	 793A	 793I	 793I
100	 01	 793A	 CPVS	 793A	 793I	 793I
100	 01	 793A	 GIN	 793A	 793I	 793I
100	 01	 793A	 MVI	 793A	 793I	 793I
100	 01	 793B	 	 793B	 793I	 793I
100	 01	 793B	 CPI	 793B	 793I	 793I
100	 01	 793B	 CPVS	 793B	 793I	 793I
100	 01	 793B	 GIN	 793B	 793I	 793I
100	 01	 793B	 MVI	 793B	 793I	 793I
100	 01	 793C	 	 793C	 793I	 793I
100	 01	 793C	 CPI	 793C	 793I	 793I
100	 01	 793C	 CPVS	 793C	 793I	 793I
100	 01	 793C	 GIN	 793C	 793I	 793I
100	 01	 793C	 MVI	 793C	 793I	 793I
100	 01	 793D	 	 793D	 793I	 793I
100	 01	 793D	 CPI	 793D	 793I	 793I
100	 01	 793D	 CPVS	 793D	 793I	 793I
100	 01	 793D	 GIN	 793D	 793I	 793I
100	 01	 793D	 MVI	 793D	 793I	 793I
100	 01	 794	 	 794	 79	 0000000079
100	 01	 794	 GIN	 794	 79G	 79G
100	 01	 794	 MVI	 794	 79M	 79M
100	 01	 794A	 	 794A	 794V	 794V
100	 01	 794A	 CPI	 794A	 794V	 794V
100	 01	 794A	 CPVS	 794A	 794V	 794V
100	 01	 794A	 GIN	 794A	 794V	 794V
100	 01	 794A	 MVI	 794A	 794V	 794V
100	 01	 795	 	 795	 79	 0000000079
100	 01	 795	 GIN	 795	 79G	 79G
100	 01	 795	 MVI	 795	 79M	 79M
100	 01	 797	 	 797	 79	 0000000079
100	 01	 797	 GIN	 797	 79G	 79G
100	 01	 797	 MVI	 797	 79M	 79M
100	 01	 797A	 	 797A	 797V	 797V
100	 01	 797A	 CPI	 797A	 797V	 797V
100	 01	 797A	 CPVS	 797A	 797V	 797V
100	 01	 797A	 GIN	 797A	 797V	 797V
100	 01	 797A	 MVI	 797A	 797V	 797V
100	 01	 798	 	 798	 79	 0000000079
100	 01	 798	 CPI	 798	 79M	 79M
100	 01	 798	 GIN	 798	 79G	 79G
100	 01	 798	 MVI	 798	 79M	 79M
100	 01	 798A	 	 798A	 798V	 798V
100	 01	 798A	 CPI	 798A	 798V	 798V
100	 01	 798A	 CPVS	 798A	 798V	 798V
100	 01	 798A	 GIN	 798A	 798V	 798V
100	 01	 798A	 MVI	 798A	 798V	 798V
100	 01	 799	 	 799	 79	 0000000079
100	 01	 799	 GIN	 799	 79G	 79G
100	 01	 799	 MVI	 799	 79M	 79M
100	 01	 7A1	 	 7A1	 74A	 74A
100	 01	 7B1	 	 7B1	 74BB	 74BB
100	 01	 7B2	 	 7B2	 74BB	 74BB
100	 01	 7F1	 	 7F1	 73F	 73F
100	 01	 7F2	 	 7F2	 73F	 73F
100	 01	 7G1	 	 7G1	 73GA	 73GA
100	 01	 7G2	 	 7G2	 73GB	 73GB
100	 01	 7G3	 	 7G3	 73GC	 73GC
100	 01	 7G4	 	 7G4	 73GD	 73GD
100	 01	 7G5	 	 7G5	 73GA	 73GA
100	 01	 800	 	 800	 800A	 800A
100	 01	 800B	 	 800B	 800B	 800B
100	 01	 800C	 	 800C	 800B	 800B
100	 01	 800D	 	 800D	 800D	 800D
100	 01	 800E	 	 800E	 800E	 800E
100	 01	 800F	 	 800F	 85RK	 85RK
100	 01	 800G	 	 800G	 800E	 800E
100	 01	 800H	 	 800H	 80HB	 80HB
100	 01	 800S	 	 800S	 80HC	 80HC
100	 01	 801	 	 801	 800A	 800A
100	 01	 801A	 	 801A	 801V	 801V
100	 01	 801A	 CPI	 801A	 801V	 801V
100	 01	 801A	 CPVS	 801A	 801V	 801V
100	 01	 801A	 GIN	 801A	 801V	 801V
100	 01	 801A	 MVI	 801A	 801V	 801V
100	 01	 801B	 	 801B	 801V	 801V
100	 01	 801B	 CPI	 801B	 801V	 801V
100	 01	 801B	 CPVS	 801B	 801V	 801V
100	 01	 801B	 GIN	 801B	 801V	 801V
100	 01	 801B	 MVI	 801B	 801V	 801V
100	 01	 801C	 	 801C	 800D	 800D
100	 01	 801C	 CPI	 801C	 800D	 800D
100	 01	 801C	 CPVS	 801C	 800D	 800D
100	 01	 801D	 	 801D	 801V	 801V
100	 01	 801D	 CPI	 801D	 801V	 801V
100	 01	 801D	 CPVS	 801D	 801V	 801V
100	 01	 801D	 GIN	 801D	 801V	 801V
100	 01	 801D	 MVI	 801D	 801V	 801V
100	 01	 801E	 	 801E	 801V	 801V
100	 01	 801E	 CPI	 801E	 801V	 801V
100	 01	 801E	 CPVS	 801E	 801V	 801V
100	 01	 801E	 GIN	 801E	 801V	 801V
100	 01	 801E	 MVI	 801E	 801V	 801V
100	 01	 801F	 	 801F	 801V	 801V
100	 01	 801F	 CPI	 801F	 801V	 801V
100	 01	 801F	 CPVS	 801F	 801V	 801V
100	 01	 801F	 GIN	 801F	 801V	 801V
100	 01	 801F	 MVI	 801F	 801V	 801V
100	 01	 801G	 	 801G	 800A	 800A
100	 01	 801H	 	 801H	 801V	 801V
100	 01	 801H	 CPI	 801H	 801V	 801V
100	 01	 801H	 CPVS	 801H	 801V	 801V
100	 01	 801H	 GIN	 801H	 801V	 801V
100	 01	 801H	 MVI	 801H	 801V	 801V
100	 01	 801K	 	 801K	 800C	 800C
100	 01	 801L	 	 801L	 801V	 801V
100	 01	 801L	 CPI	 801L	 801V	 801V
100	 01	 801L	 CPVS	 801L	 801V	 801V
100	 01	 802	 	 802	 802A	 802A
100	 01	 802B	 	 802B	 802B	 802B
100	 01	 802H	 	 802H	 80HB	 80HB
100	 01	 802S	 	 802S	 802C	 802C
100	 01	 802T	 	 802T	 802D	 802D
100	 01	 803	 	 803	 803A	 803A
100	 01	 803A	 	 803A	 803V	 803V
100	 01	 803A	 CPI	 803A	 803V	 803V
100	 01	 803A	 CPVS	 803A	 803V	 803V
100	 01	 803A	 GIN	 803A	 803V	 803V
100	 01	 803A	 MVI	 803A	 803V	 803V
100	 01	 803C	 	 803C	 803D	 803D
100	 01	 803D	 	 803D	 803	 0000000803
100	 01	 803S	 	 803S	 803F	 803F
100	 01	 804	 	 804	 803B	 803B
100	 01	 804A	 	 804A	 804V	 804V
100	 01	 804A	 CPI	 804A	 804V	 804V
100	 01	 804A	 CPVS	 804A	 804V	 804V
100	 01	 804A	 GIN	 804A	 804V	 804V
100	 01	 804A	 MVI	 804A	 804V	 804V
100	 01	 804C	 	 804C	 803E	 803E
100	 01	 804D	 	 804D	 803	 0000000803
100	 01	 804S	 	 804S	 803G	 803G
100	 01	 805	 	 805	 800A	 800A
100	 01	 805A	 	 805A	 805V	 805V
100	 01	 805A	 CPI	 805A	 805V	 805V
100	 01	 805A	 CPVS	 805A	 805V	 805V
100	 01	 805A	 GIN	 805A	 805V	 805V
100	 01	 805A	 MVI	 805A	 805V	 805V
100	 01	 805B	 	 805B	 805V	 805V
100	 01	 805B	 CPI	 805B	 805V	 805V
100	 01	 805B	 CPVS	 805B	 805V	 805V
100	 01	 805B	 GIN	 805B	 805V	 805V
100	 01	 805B	 MVI	 805B	 805V	 805V
100	 01	 805C	 	 805C	 805V	 805V
100	 01	 805C	 CPI	 805C	 805V	 805V
100	 01	 805C	 CPVS	 805C	 805V	 805V
100	 01	 805C	 GIN	 805C	 805V	 805V
100	 01	 805C	 MVI	 805C	 805V	 805V
100	 01	 805D	 	 805D	 805V	 805V
100	 01	 805D	 CPI	 805D	 805V	 805V
100	 01	 805D	 CPVS	 805D	 805V	 805V
100	 01	 805D	 GIN	 805D	 805V	 805V
100	 01	 805D	 MVI	 805D	 805V	 805V
100	 01	 806	 	 806	 806B	 806B
100	 01	 806A	 	 806A	 806V	 806V
100	 01	 806A	 CPI	 806A	 806V	 806V
100	 01	 806A	 CPVS	 806A	 806V	 806V
100	 01	 806A	 GIN	 806A	 806V	 806V
100	 01	 806A	 MVI	 806A	 806V	 806V
100	 01	 807	 	 807	 806C	 806C
100	 01	 807A	 	 807A	 807V	 807V
100	 01	 807A	 CPI	 807A	 807V	 807V
100	 01	 807A	 CPVS	 807A	 807V	 807V
100	 01	 807A	 GIN	 807A	 807V	 807V
100	 01	 807A	 MVI	 807A	 807V	 807V
100	 01	 807B	 	 807B	 807V	 807V
100	 01	 807B	 CPI	 807B	 807V	 807V
100	 01	 807B	 CPVS	 807B	 807V	 807V
100	 01	 807B	 GIN	 807B	 807V	 807V
100	 01	 807B	 MVI	 807B	 807V	 807V
100	 01	 808	 	 808	 806D	 806D
100	 01	 809	 	 809	 806A	 806A
100	 01	 809A	 	 809A	 809V	 809V
100	 01	 809A	 CPI	 809A	 809V	 809V
100	 01	 809A	 CPVS	 809A	 809V	 809V
100	 01	 809A	 GIN	 809A	 809V	 809V
100	 01	 809A	 MVI	 809A	 809V	 809V
100	 01	 80AA	 	 80AA	 800A	 800A
100	 01	 80AB	 	 80AB	 800A	 800A
100	 01	 80AC	 	 80AC	 800B	 800B
100	 01	 80AD	 	 80AD	 800B	 800B
100	 01	 80BA	 	 80BA	 800A	 800A
100	 01	 80BB	 	 80BB	 800A	 800A
100	 01	 80BC	 	 80BC	 800B	 800B
100	 01	 80BD	 	 80BD	 800B	 800B
100	 01	 80CA	 	 80CA	 803A	 803A
100	 01	 80CB	 	 80CB	 803A	 803A
100	 01	 80CC	 	 80CC	 803B	 803B
100	 01	 80CD	 	 80CD	 803B	 803B
100	 01	 80J	 	 80J	 28NB	 28NB
100	 01	 80J1	 	 80J1	 28NB	 28NB
100	 01	 80K	 	 80K	 800C	 800C
100	 01	 80L	 	 80L	 80HA	 80HA
100	 01	 80N	 	 80N	 80MD	 80MD
100	 01	 80P	 	 80P	 803C	 803C
100	 01	 80PD	 	 80PD	 803	 0000000803
100	 01	 80Q	 	 80Q	 80MB	 80MB
100	 01	 80R	 	 80R	 80MB	 80MB
100	 01	 80S	 	 80S	 80MC	 80MC
100	 01	 80T	 	 80T	 80MA	 80MA
100	 01	 80U1	 	 80U1	 80UB	 80UB
100	 01	 80U2	 	 80U2	 80UB	 80UB
100	 01	 80U3	 	 80U3	 80UB	 80UB
100	 01	 80U4	 	 80U4	 80UA	 80UA
100	 01	 81	 	 81	 131	 0000000131
100	 01	 810A	 	 810A	 810V	 810V
100	 01	 810A	 CPI	 810A	 810V	 810V
100	 01	 810A	 CPVS	 810A	 810V	 810V
100	 01	 810A	 GIN	 810A	 810V	 810V
100	 01	 810A	 MVI	 810A	 810V	 810V
100	 01	 810B	 	 810B	 810V	 810V
100	 01	 810B	 CPI	 810B	 810V	 810V
100	 01	 810B	 CPVS	 810B	 810V	 810V
100	 01	 810B	 GIN	 810B	 810V	 810V
100	 01	 810B	 MVI	 810B	 810V	 810V
100	 01	 810C	 	 810C	 810V	 810V
100	 01	 810C	 CPI	 810C	 810V	 810V
100	 01	 810C	 CPVS	 810C	 810V	 810V
100	 01	 810C	 GIN	 810C	 810V	 810V
100	 01	 810C	 MVI	 810C	 810V	 810V
100	 01	 813	 	 813	 813	 0000000813
100	 01	 814A	 	 814A	 814V	 814V
100	 01	 814A	 CPI	 814A	 814V	 814V
100	 01	 814A	 CPVS	 814A	 814V	 814V
100	 01	 814A	 GIN	 814A	 814V	 814V
100	 01	 814A	 MVI	 814A	 814V	 814V
100	 01	 816	 CPI	 816	 816S	 816S
100	 01	 816	 CPVS	 816	 816S	 816S
100	 01	 816	 GIN	 816	 816M	 816M
100	 01	 816	 MVI	 816	 816M	 816M
100	 01	 816M	 GIN	 816M	 816M	 816M
100	 01	 816M	 MVI	 816M	 816M	 816M
100	 01	 816M	 SCE	 816M	 816M	 816M
100	 01	 816S	 CPI	 816S	 816S	 816S
100	 01	 816S	 CPVS	 816S	 816S	 816S
100	 01	 817	 CPI	 817	 817S	 817S
100	 01	 817	 CPVS	 817	 817S	 817S
100	 01	 817	 GIN	 817	 817M	 817M
100	 01	 817	 MVI	 817	 817M	 817M
100	 01	 817M	 GIN	 817M	 817M	 817M
100	 01	 817M	 MVI	 817M	 817M	 817M
100	 01	 817M	 SCE	 817M	 817M	 817M
100	 01	 817S	 CPI	 817S	 817S	 817S
100	 01	 817S	 CPVS	 817S	 817S	 817S
100	 01	 81AA	 	 81AA	 81A	 81A
100	 01	 81AB	 	 81AB	 81A	 81A
100	 01	 81AC	 	 81AC	 81A	 81A
100	 01	 81AD	 	 81AD	 81A	 81A
100	 01	 81AE	 	 81AE	 81A	 81A
100	 01	 81AF	 	 81AF	 81A	 81A
100	 01	 81AK	 	 81AK	 81A	 81A
100	 01	 81AL	 	 81AL	 81A	 81A
100	 01	 81AM	 	 81AM	 81A	 81A
100	 01	 81AN	 	 81AN	 81A	 81A
100	 01	 81AO	 	 81AO	 81A	 81A
100	 01	 81AP	 	 81AP	 81A	 81A
100	 01	 81AQ	 	 81AQ	 81A	 81A
100	 01	 81BA	 	 81BA	 81BL	 81BL
100	 01	 81BB	 	 81BB	 81BP	 81BP
100	 01	 81BC	 	 81BC	 81BP	 81BP
100	 01	 81BD	 	 81BD	 81BP	 81BP
100	 01	 81BE	 	 81BE	 81BP	 81BP
100	 01	 81BF	 	 81BF	 81BH	 81BH
100	 01	 81BM	 	 81BM	 81BL	 81BL
100	 01	 81BO	 	 81BO	 81BN	 81BN
100	 01	 81DA	 	 81DA	 81D	 81D
100	 01	 81DB	 	 81DB	 81D	 81D
100	 01	 81DC	 	 81DC	 81D	 81D
100	 01	 81DD	 	 81DD	 81D	 81D
100	 01	 81DE	 	 81DE	 81D	 81D
100	 01	 81DZ	 	 81DZ	 81D	 81D
100	 01	 81EA	 	 81EA	 81E	 81E
100	 01	 81EB	 	 81EB	 81E	 81E
100	 01	 81EC	 	 81EC	 81E	 81E
100	 01	 81ED	 	 81ED	 81E	 81E
100	 01	 81EE	 	 81EE	 81E	 81E
100	 01	 81EF	 	 81EF	 81E	 81E
100	 01	 81EG	 	 81EG	 81E	 81E
100	 01	 81EH	 	 81EH	 81E	 81E
100	 01	 81FA	 	 81FA	 81F	 81F
100	 01	 81FB	 	 81FB	 81F	 81F
100	 01	 81FC	 	 81FC	 81F	 81F
100	 01	 81FD	 	 81FD	 81F	 81F
100	 01	 81FE	 	 81FE	 81F	 81F
100	 01	 81FF	 	 81FF	 81F	 81F
100	 01	 81FG	 	 81FG	 81F	 81F
100	 01	 81FH	 	 81FH	 81F	 81F
100	 01	 81FZ	 	 81FZ	 81F	 81F
100	 01	 81G	 	 81G	 81G	 81G
100	 01	 81J	 	 81J	 81J	 81J
100	 01	 81KA	 	 81KA	 81K	 81K
100	 01	 81KB	 	 81KB	 81K	 81K
100	 01	 81KC	 	 81KC	 81K	 81K
100	 01	 81KZ	 	 81KZ	 81K	 81K
100	 01	 81PL	 	 81PL	 81PR	 81PR
100	 01	 81PP	 	 81PP	 81PR	 81PR
100	 01	 81PR	 	 81PR	 81PR	 81PR
100	 01	 81YA	 	 81YA	 81Y	 81Y
100	 01	 81YB	 	 81YB	 81Y	 81Y
100	 01	 82	 	 82	 131	 0000000131
100	 01	 826	 CPI	 826	 826S	 826S
100	 01	 826	 CPVS	 826	 826S	 826S
100	 01	 826	 GIN	 826	 826M	 826M
100	 01	 826	 MVI	 826	 826M	 826M
100	 01	 826M	 GIN	 826M	 826M	 826M
100	 01	 826M	 MVI	 826M	 826M	 826M
100	 01	 826M	 SCE	 826M	 826M	 826M
100	 01	 826S	 CPI	 826S	 826S	 826S
100	 01	 826S	 CPVS	 826S	 826S	 826S
100	 01	 827	 CPI	 827	 827S	 827S
100	 01	 827	 CPVS	 827	 827S	 827S
100	 01	 827	 GIN	 827	 827M	 827M
100	 01	 827	 MVI	 827	 827M	 827M
100	 01	 827M	 GIN	 827M	 827M	 827M
100	 01	 827M	 MVI	 827M	 827M	 827M
100	 01	 827M	 SCE	 827M	 827M	 827M
100	 01	 827S	 CPI	 827S	 827S	 827S
100	 01	 827S	 CPVS	 827S	 827S	 827S
100	 01	 82AA	 	 82AA	 82A	 82A
100	 01	 82AB	 	 82AB	 82A	 82A
100	 01	 82AC	 	 82AC	 82A	 82A
100	 01	 82AD	 	 82AD	 82A	 82A
100	 01	 82AE	 	 82AE	 82A	 82A
100	 01	 82AF	 	 82AF	 82A	 82A
100	 01	 82AQ	 	 82AQ	 82A	 82A
100	 01	 82BA	 	 82BA	 82BP	 82BP
100	 01	 82BB	 	 82BB	 82BP	 82BP
100	 01	 82BC	 	 82BC	 82BP	 82BP
100	 01	 82BD	 	 82BD	 82BP	 82BP
100	 01	 82BE	 	 82BE	 82BH	 82BH
100	 01	 82BF	 	 82BF	 89BE	 89BE
100	 01	 82BM	 	 82BM	 82BL	 82BL
100	 01	 82BO	 	 82BO	 82BN	 82BN
100	 01	 82DA	 	 82DA	 82D	 82D
100	 01	 82DB	 	 82DB	 82D	 82D
100	 01	 82DC	 	 82DC	 82D	 82D
100	 01	 82DD	 	 82DD	 82D	 82D
100	 01	 82DE	 	 82DE	 82D	 82D
100	 01	 82DF	 	 82DF	 82D	 82D
100	 01	 82DG	 	 82DG	 82D	 82D
100	 01	 82DZ	 	 82DZ	 82D	 82D
100	 01	 82EA	 	 82EA	 82E	 82E
100	 01	 82EB	 	 82EB	 82E	 82E
100	 01	 82EC	 	 82EC	 82E	 82E
100	 01	 82ED	 	 82ED	 82E	 82E
100	 01	 82EG	 	 82EG	 82E	 82E
100	 01	 82EH	 	 82EH	 82E	 82E
100	 01	 82EZ	 	 82EZ	 82E	 82E
100	 01	 82FA	 	 82FA	 82F	 82F
100	 01	 82FB	 	 82FB	 82F	 82F
100	 01	 82FC	 	 82FC	 82F	 82F
100	 01	 82FD	 	 82FD	 82F	 82F
100	 01	 82FE	 	 82FE	 82F	 82F
100	 01	 82FF	 	 82FF	 82F	 82F
100	 01	 82FG	 	 82FG	 82F	 82F
100	 01	 82FH	 	 82FH	 82F	 82F
100	 01	 82FZ	 	 82FZ	 82F	 82F
100	 01	 82G	 	 82G	 82G	 82G
100	 01	 82J	 	 82J	 82J	 82J
100	 01	 82KA	 	 82KA	 82K	 82K
100	 01	 82KB	 	 82KB	 82K	 82K
100	 01	 82KC	 	 82KC	 82K	 82K
100	 01	 82KZ	 	 82KZ	 82K	 82K
100	 01	 82P	 	 82P	 82PR	 82PR
100	 01	 82PL	 	 82PL	 82PL	 82PL
100	 01	 82PP	 	 82PP	 82PP	 82PP
100	 01	 82PR	 	 82PR	 82PR	 82PR
100	 01	 82W0	 	 82W0	 82WA	 82WA
100	 01	 82W1	 	 82W1	 82WA	 82WA
100	 01	 82W2	 	 82W2	 82WD	 82WD
100	 01	 82W3	 	 82W3	 82WD	 82WD
100	 01	 82W4	 	 82W4	 82WE	 82WE
100	 01	 82W5	 	 82W5	 82WE	 82WE
100	 01	 82W6	 	 82W6	 82WF	 82WF
100	 01	 82W7	 	 82W7	 82WF	 82WF
100	 01	 82W8	 	 82W8	 82WK	 82WK
100	 01	 82W9	 	 82W9	 82WK	 82WK
100	 01	 82YA	 	 82YA	 82Y	 82Y
100	 01	 82YB	 	 82YB	 82Y	 82Y
100	 01	 830A	 	 830A	 830	 0000000830
100	 01	 830A	 CPI	 830A	 830	 0000000830
100	 01	 830A	 CPVS	 830A	 830	 0000000830
100	 01	 830B	 	 830B	 830V	 830V
100	 01	 830B	 CPI	 830B	 830V	 830V
100	 01	 830B	 CPVS	 830B	 830V	 830V
100	 01	 830C	 	 830C	 830V	 830V
100	 01	 830C	 CPI	 830C	 830V	 830V
100	 01	 830C	 CPVS	 830C	 830V	 830V
100	 01	 830C	 GIN	 830C	 830V	 830V
100	 01	 830C	 MVI	 830C	 830V	 830V
100	 01	 830D	 	 830D	 830V	 830V
100	 01	 830D	 CPI	 830D	 830V	 830V
100	 01	 830D	 CPVS	 830D	 830V	 830V
100	 01	 830D	 GIN	 830D	 830V	 830V
100	 01	 830D	 MVI	 830D	 830V	 830V
100	 01	 830E	 	 830E	 830V	 830V
100	 01	 830E	 CPI	 830E	 830V	 830V
100	 01	 830E	 CPVS	 830E	 830V	 830V
100	 01	 830E	 GIN	 830E	 830V	 830V
100	 01	 830E	 MVI	 830E	 830V	 830V
100	 01	 830F	 	 830F	 830V	 830V
100	 01	 830F	 CPI	 830F	 830V	 830V
100	 01	 830F	 CPVS	 830F	 830V	 830V
100	 01	 830G	 	 830G	 830V	 830V
100	 01	 830G	 CPI	 830G	 830V	 830V
100	 01	 830G	 CPVS	 830G	 830V	 830V
100	 01	 8310	 	 8310	 831	 0000000831
100	 01	 8310	 CPI	 8310	 831	 0000000831
100	 01	 8310	 CPVS	 8310	 831	 0000000831
100	 01	 8311	 	 8311	 831	 0000000831
100	 01	 8311	 CPI	 8311	 831	 0000000831
100	 01	 8311	 CPVS	 8311	 831	 0000000831
100	 01	 8311	 GIN	 8311	 831I	 831I
100	 01	 8311	 MVI	 8311	 831I	 831I
100	 01	 8312	 	 8312	 831	 0000000831
100	 01	 8312	 CPI	 8312	 831	 0000000831
100	 01	 8312	 CPVS	 8312	 831	 0000000831
100	 01	 8315	 	 8315	 831	 0000000831
100	 01	 8315	 CPI	 8315	 831	 0000000831
100	 01	 8315	 CPVS	 8315	 831	 0000000831
100	 01	 8316	 	 8316	 831	 0000000831
100	 01	 8316	 CPI	 8316	 831	 0000000831
100	 01	 8316	 CPVS	 8316	 831	 0000000831
100	 01	 8317	 	 8317	 831	 0000000831
100	 01	 8317	 CPI	 8317	 831	 0000000831
100	 01	 8317	 CPVS	 8317	 831	 0000000831
100	 01	 8318	 	 8318	 831	 0000000831
100	 01	 8318	 CPI	 8318	 831	 0000000831
100	 01	 8318	 CPVS	 8318	 831	 0000000831
100	 01	 835A	 	 835A	 835	 0000000835
100	 01	 835A	 CPI	 835A	 835	 0000000835
100	 01	 835A	 CPVS	 835A	 835	 0000000835
100	 01	 835B	 	 835B	 835	 0000000835
100	 01	 835B	 CPI	 835B	 835	 0000000835
100	 01	 835B	 CPVS	 835B	 835	 0000000835
100	 01	 835C	 	 835C	 835	 0000000835
100	 01	 835C	 CPI	 835C	 835	 0000000835
100	 01	 835C	 CPVS	 835C	 835	 0000000835
100	 01	 835D	 	 835D	 835	 0000000835
100	 01	 835D	 CPI	 835D	 835	 0000000835
100	 01	 835D	 CPVS	 835D	 835	 0000000835
100	 01	 835E	 	 835E	 835	 0000000835
100	 01	 835E	 CPI	 835E	 835	 0000000835
100	 01	 835E	 CPVS	 835E	 835	 0000000835
100	 01	 835G	 	 835G	 835	 0000000835
100	 01	 835G	 CPI	 835G	 835	 0000000835
100	 01	 835G	 CPVS	 835G	 835	 0000000835
100	 01	 835H	 	 835H	 835	 0000000835
100	 01	 835H	 CPI	 835H	 835	 0000000835
100	 01	 835H	 CPVS	 835H	 835	 0000000835
100	 01	 835I	 CPI	 835I	 835	 0000000835
100	 01	 835I	 CPVS	 835I	 835	 0000000835
100	 01	 835J	 	 835J	 835	 0000000835
100	 01	 835J	 CPI	 835J	 835	 0000000835
100	 01	 835J	 CPVS	 835J	 835	 0000000835
100	 01	 835K	 	 835K	 835I	 835I
100	 01	 835K	 CPI	 835K	 835I	 835I
100	 01	 835K	 CPVS	 835K	 835I	 835I
100	 01	 836A	 	 836A	 836	 0000000836
100	 01	 836A	 CPI	 836A	 836	 0000000836
100	 01	 836A	 CPVS	 836A	 836	 0000000836
100	 01	 836B	 	 836B	 836	 0000000836
100	 01	 836B	 CPI	 836B	 836	 0000000836
100	 01	 836B	 CPVS	 836B	 836	 0000000836
100	 01	 836C	 	 836C	 836	 0000000836
100	 01	 836C	 CPI	 836C	 836	 0000000836
100	 01	 836C	 CPVS	 836C	 836	 0000000836
100	 01	 836D	 	 836D	 836	 0000000836
100	 01	 836D	 CPI	 836D	 836	 0000000836
100	 01	 836D	 CPVS	 836D	 836	 0000000836
100	 01	 836E	 	 836E	 836	 0000000836
100	 01	 836E	 CPI	 836E	 836	 0000000836
100	 01	 836E	 CPVS	 836E	 836	 0000000836
100	 01	 836F	 	 836F	 836	 0000000836
100	 01	 836F	 CPI	 836F	 836	 0000000836
100	 01	 836F	 CPVS	 836F	 836	 0000000836
100	 01	 836G	 	 836G	 836	 0000000836
100	 01	 836G	 CPI	 836G	 836	 0000000836
100	 01	 836G	 CPVS	 836G	 836	 0000000836
100	 01	 836H	 	 836H	 836	 0000000836
100	 01	 836H	 CPI	 836H	 836	 0000000836
100	 01	 836H	 CPVS	 836H	 836	 0000000836
100	 01	 836H	 GIN	 836H	 836I	 836I
100	 01	 836H	 MVI	 836H	 836I	 836I
100	 01	 836I	 	 836I	 836	 0000000836
100	 01	 836I	 CPI	 836I	 836	 0000000836
100	 01	 836I	 CPVS	 836I	 836	 0000000836
100	 01	 836I	 GIN	 836I	 836I	 836I
100	 01	 836I	 MVI	 836I	 836I	 836I
100	 01	 836J	 	 836J	 836	 0000000836
100	 01	 836J	 CPI	 836J	 836	 0000000836
100	 01	 836J	 CPVS	 836J	 836	 0000000836
100	 01	 836K	 	 836K	 836	 0000000836
100	 01	 836K	 CPI	 836K	 836	 0000000836
100	 01	 836K	 CPVS	 836K	 836	 0000000836
100	 01	 836L	 	 836L	 836	 0000000836
100	 01	 836L	 CPI	 836L	 836	 0000000836
100	 01	 836L	 CPVS	 836L	 836	 0000000836
100	 01	 836M	 	 836M	 836	 0000000836
100	 01	 836M	 CPI	 836M	 836	 0000000836
100	 01	 836M	 CPVS	 836M	 836	 0000000836
100	 01	 836N	 	 836N	 836	 0000000836
100	 01	 836N	 CPI	 836N	 836	 0000000836
100	 01	 836N	 CPVS	 836N	 836	 0000000836
100	 01	 836O	 	 836O	 836	 0000000836
100	 01	 836O	 CPI	 836O	 836	 0000000836
100	 01	 836O	 CPVS	 836O	 836	 0000000836
100	 01	 836P	 	 836P	 836	 0000000836
100	 01	 836P	 CPI	 836P	 836	 0000000836
100	 01	 836P	 CPVS	 836P	 836	 0000000836
100	 01	 836Q	 	 836Q	 836	 0000000836
100	 01	 836Q	 CPI	 836Q	 836	 0000000836
100	 01	 836Q	 CPVS	 836Q	 836	 0000000836
100	 01	 836R	 	 836R	 836	 0000000836
100	 01	 836R	 CPI	 836R	 836	 0000000836
100	 01	 836R	 CPVS	 836R	 836	 0000000836
100	 01	 836S	 	 836S	 836	 0000000836
100	 01	 836S	 CPI	 836S	 836	 0000000836
100	 01	 836S	 CPVS	 836S	 836	 0000000836
100	 01	 836T	 	 836T	 836	 0000000836
100	 01	 836T	 CPI	 836T	 836	 0000000836
100	 01	 836T	 CPVS	 836T	 836	 0000000836
100	 01	 836T	 GIN	 836T	 836I	 836I
100	 01	 836T	 MVI	 836T	 836I	 836I
100	 01	 836U	 	 836U	 836	 0000000836
100	 01	 836U	 CPI	 836U	 836	 0000000836
100	 01	 836U	 CPVS	 836U	 836	 0000000836
100	 01	 836V	 	 836V	 836	 0000000836
100	 01	 836V	 CPI	 836V	 836	 0000000836
100	 01	 836V	 CPVS	 836V	 836	 0000000836
100	 01	 836V	 GIN	 836V	 836I	 836I
